date,breadth,breadth_c2,breadth_c3,breadth_c4,breadth_c5
2002-04-22,48.99,63.98,71.76,77.52,82.13
2002-04-23,47.55,53.89,65.42,72.33,78.1
2002-04-24,41.79,50.72,56.2,66.86,73.49
2002-04-25,40.92,47.26,53.31,58.21,68.59
2002-04-26,35.16,43.8,48.41,54.18,58.79
2002-04-29,29.11,39.48,46.11,49.86,55.62
2002-04-30,44.67,46.11,50.72,54.18,56.77
2002-05-01,48.13,53.6,54.47,56.48,59.37
2002-05-02,49.28,53.89,57.64,58.21,59.94
2002-05-03,48.99,53.03,56.77,58.79,59.37
2002-05-06,40.06,50.43,54.18,57.93,59.65
2002-05-07,31.99,41.5,51.01,54.47,58.21
2002-05-08,51.3,54.18,58.79,63.4,65.42
2002-05-09,37.75,52.45,54.76,59.37,63.98
2002-05-10,28.53,40.35,53.89,55.91,60.23
2002-05-13,43.52,45.24,50.14,58.79,60.52
2002-05-14,57.64,60.81,61.38,63.69,68.59
2002-05-15,55.91,63.98,66.86,67.44,69.16
2002-05-16,59.37,63.11,68.3,70.89,71.47
2002-05-17,62.82,65.42,68.3,72.33,74.35
2002-05-20,53.89,65.13,67.15,69.16,72.91
2002-05-21,43.23,55.91,66.28,67.72,69.74
2002-05-22,48.41,53.31,60.52,69.74,71.18
2002-05-23,60.34,64.08,66.67,69.83,75.29
2002-05-24,48.28,62.36,65.52,68.1,71.26
2002-05-28,41.95,52.59,64.08,66.95,69.54
2002-05-29,36.21,46.84,55.17,66.09,68.97
2002-05-30,36.49,42.24,50.86,58.62,68.1
2002-05-31,40.23,45.11,47.99,56.03,62.64
2002-06-03,24.43,41.67,45.98,48.85,56.61
2002-06-04,22.7,29.31,43.97,47.41,50.29
2002-06-05,27.87,30.46,34.48,46.84,50.29
2002-06-06,20.11,29.6,31.9,35.63,47.41
2002-06-07,23.56,25.57,32.47,34.77,38.22
2002-06-10,27.87,29.89,31.61,37.07,39.37
2002-06-11,20.4,29.02,30.17,31.61,37.07
2002-06-12,24.14,27.87,34.2,35.06,36.49
2002-06-13,18.97,26.72,29.6,35.63,36.49
2002-06-14,18.39,22.99,29.31,31.9,37.36
2002-06-17,41.95,42.82,43.97,47.13,49.71
2002-06-18,47.13,52.01,52.3,53.16,55.75
2002-06-19,35.06,49.71,54.02,54.31,55.17
2002-06-20,33.05,38.51,50.86,54.89,55.17
2002-06-21,27.87,37.93,42.82,52.87,56.03
2002-06-24,25.57,33.62,39.94,44.83,54.31
2002-06-25,22.13,30.46,37.07,42.53,47.13
2002-06-26,21.55,27.3,33.62,39.94,44.83
2002-06-27,32.18,33.91,36.78,41.09,45.98
2002-06-28,38.79,43.1,43.97,46.26,48.28
2002-07-01,26.07,40.97,44.7,45.27,46.99
2002-07-02,15.19,26.93,41.26,44.99,45.56
2002-07-03,12.03,16.62,27.51,41.26,44.99
2002-07-05,33.81,34.1,35.24,40.97,50.14
2002-07-08,24.93,36.68,36.68,37.82,43.27
2002-07-09,16.05,26.65,37.25,37.25,38.4
2002-07-10,8.31,16.91,26.93,37.54,37.54
2002-07-11,8.6,12.89,20.06,29.8,38.97
2002-07-12,8.88,10.89,13.75,20.63,30.37
2002-07-15,10.32,13.18,14.33,17.19,23.78
2002-07-16,11.46,14.61,16.05,16.91,19.77
2002-07-17,14.04,16.05,18.05,19.48,20.34
2002-07-18,9.17,15.19,16.62,18.62,20.06
2002-07-19,6.88,10.32,15.76,17.19,19.2
2002-07-22,4.58,7.74,10.6,15.76,17.19
2002-07-23,2.58,4.87,7.74,10.6,15.76
2002-07-24,9.17,9.74,10.89,12.89,14.9
2002-07-25,12.61,15.19,15.47,16.62,18.34
2002-07-26,18.05,19.77,21.2,21.49,22.64
2002-07-29,50.72,51.29,51.58,52.15,52.44
2002-07-30,55.3,59.6,59.89,59.89,60.46
2002-07-31,59.03,63.9,66.76,67.05,67.05
2002-08-01,49.28,61.32,65.62,68.19,68.48
2002-08-02,36.96,50.72,61.89,66.19,68.77
2002-08-05,24.07,38.11,51.0,61.89,66.19
2002-08-06,44.99,44.99,48.42,55.01,63.32
2002-08-07,53.87,55.87,55.87,58.17,62.18
2002-08-08,69.34,70.77,71.63,71.63,72.21
2002-08-09,71.35,74.21,75.36,75.93,75.93
2002-08-12,71.35,75.64,77.08,77.94,78.51
2002-08-13,63.04,72.49,76.79,77.94,78.8
2002-08-14,76.22,78.22,80.52,82.52,83.09
2002-08-15,83.67,84.24,85.39,86.53,87.97
2002-08-16,86.82,89.68,89.68,90.26,91.4
2002-08-19,90.54,92.26,92.84,92.84,93.41
2002-08-20,85.67,90.54,92.26,92.84,92.84
2002-08-21,87.97,89.68,92.84,93.41,93.98
2002-08-22,88.54,91.69,92.55,94.27,94.84
2002-08-23,81.95,89.97,92.55,93.41,94.84
2002-08-26,86.82,88.54,91.98,93.7,94.27
2002-08-27,76.22,87.39,88.54,91.98,93.7
2002-08-28,62.18,78.22,88.25,89.11,92.26
2002-08-29,60.74,70.49,80.8,89.4,90.26
2002-08-30,57.88,66.48,72.49,81.38,89.97
2002-09-03,22.35,58.74,67.05,72.78,81.66
2002-09-04,35.53,38.11,61.32,68.77,74.5
2002-09-05,26.07,38.4,40.11,62.18,69.34
2002-09-06,39.54,40.69,45.56,47.28,65.04
2002-09-09,44.99,49.28,50.14,53.87,55.59
2002-09-10,48.42,54.15,57.02,57.88,61.03
2002-09-11,47.56,52.44,57.31,59.89,60.46
2002-09-12,32.38,49.28,53.58,58.45,61.03
2002-09-13,36.96,39.54,51.29,55.01,59.6
2002-09-16,36.96,41.83,44.13,55.3,58.74
2002-09-17,24.93,38.68,42.98,45.27,56.16
2002-09-18,25.79,29.51,40.69,44.99,47.28
2002-09-19,17.48,28.08,31.81,42.12,46.42
2002-09-20,21.49,24.07,30.95,34.38,44.13
2002-09-23,14.33,23.21,25.5,31.81,34.96
2002-09-24,10.03,16.91,24.07,26.36,32.09
2002-09-25,19.77,21.2,24.64,28.94,30.95
2002-09-26,39.83,40.97,41.55,42.69,44.41
2002-09-27,25.79,41.83,42.98,43.55,44.7
2002-09-30,22.35,30.95,44.41,45.27,45.56
2002-10-01,41.83,43.55,46.7,54.15,55.01
2002-10-02,28.37,43.84,45.56,48.42,55.87
2002-10-03,27.51,32.09,44.99,46.42,49.28
2002-10-04,17.19,28.08,32.66,45.27,46.7
2002-10-07,14.33,18.91,28.65,33.24,45.56
2002-10-08,17.48,20.63,23.5,31.23,35.53
2002-10-09,10.03,17.77,20.92,23.78,31.52
2002-10-10,21.49,22.35,24.64,26.93,29.23
2002-10-11,41.83,42.12,42.69,44.13,45.56
2002-10-14,47.56,50.72,51.0,51.58,52.72
2002-10-15,72.21,74.21,75.36,75.64,76.22
2002-10-16,59.03,72.78,74.79,75.93,76.22
2002-10-17,71.92,74.21,77.94,79.37,80.23
2002-10-18,75.64,78.22,79.37,81.38,82.23
2002-10-21,83.09,84.24,84.53,85.1,86.53
2002-10-22,75.07,84.53,85.67,85.96,86.25
2002-10-23,79.08,81.66,86.53,87.68,87.97
2002-10-24,75.93,83.09,84.81,88.54,89.4
2002-10-25,81.43,82.86,86.57,88.29,90.86
2002-10-28,77.14,83.43,84.57,88.0,89.71
2002-10-29,73.71,80.29,85.14,86.29,89.14
2002-10-30,76.0,80.29,83.14,86.86,88.0
2002-10-31,76.29,81.14,84.29,86.0,88.86
2002-11-01,81.14,82.0,84.86,87.14,88.29
2002-11-04,78.57,83.71,84.0,86.29,88.29
2002-11-05,78.86,82.0,85.14,85.43,87.71
2002-11-06,81.71,84.86,85.43,87.71,88.0
2002-11-07,68.57,83.14,85.43,85.71,88.0
2002-11-08,60.0,70.29,83.43,85.71,86.0
2002-11-11,39.71,62.0,70.86,83.71,86.0
2002-11-12,49.43,54.29,64.29,71.71,84.29
2002-11-13,46.0,54.29,57.71,65.43,72.29
2002-11-14,67.71,69.14,71.71,74.0,76.57
2002-11-15,72.86,76.29,76.86,78.86,80.29
2002-11-18,63.71,75.71,78.0,78.57,80.29
2002-11-19,59.71,67.71,76.86,79.14,79.71
2002-11-20,69.43,72.57,76.57,81.71,83.71
2002-11-21,75.43,78.0,80.29,82.86,85.71
2002-11-22,77.43,80.86,82.57,84.0,86.0
2002-11-25,76.29,80.57,82.29,84.0,85.43
2002-11-26,66.57,77.43,81.43,83.14,84.86
2002-11-27,77.14,78.57,82.57,84.57,85.71
2002-11-29,74.0,79.14,80.29,83.71,85.14
2002-12-02,77.14,79.71,81.71,82.29,85.43
2002-12-03,68.57,79.14,80.86,82.57,83.14
2002-12-04,66.86,75.71,83.71,84.86,86.57
2002-12-05,57.14,70.57,78.57,85.14,86.29
2002-12-06,60.68,65.81,74.07,81.2,87.75
2002-12-09,37.32,63.25,67.24,74.64,81.77
2002-12-10,51.28,53.85,67.81,71.23,77.21
2002-12-11,46.59,56.82,58.52,69.89,73.3
2002-12-12,43.75,52.56,59.94,61.36,71.88
2002-12-13,33.52,46.02,53.69,61.08,62.22
2002-12-16,50.0,52.27,57.39,60.51,65.62
2002-12-17,42.61,53.41,54.55,59.38,62.22
2002-12-18,32.67,46.02,54.83,55.68,60.23
2002-12-19,29.26,37.22,48.01,55.68,56.53
2002-12-20,43.18,44.89,48.01,54.83,59.94
2002-12-23,44.03,50.28,50.85,53.12,58.52
2002-12-24,40.06,46.31,50.85,51.42,53.41
2002-12-26,41.48,45.74,49.43,53.41,53.98
2002-12-27,28.69,43.75,47.16,50.57,54.26
2002-12-30,35.23,37.5,47.16,50.28,53.12
2002-12-31,39.2,41.76,43.18,51.14,53.98
2003-01-02,70.17,71.59,72.44,73.01,73.86
2003-01-03,68.75,77.56,78.41,78.98,79.55
2003-01-06,78.69,81.82,85.8,86.36,86.93
2003-01-07,75.85,82.95,85.51,88.92,89.2
2003-01-08,59.09,76.99,83.52,86.08,89.2
2003-01-09,73.01,74.72,81.82,86.08,88.64
2003-01-10,71.31,76.14,77.56,82.67,86.65
2003-01-13,67.33,74.72,78.41,79.83,83.81
2003-01-14,67.9,71.31,77.27,80.68,82.1
2003-01-15,58.81,70.74,73.3,78.69,81.82
2003-01-16,53.98,63.92,73.01,75.0,79.83
2003-01-17,40.06,54.83,64.77,73.58,75.57
2003-01-21,27.56,40.62,55.4,65.34,74.15
2003-01-22,22.16,29.26,41.19,55.68,65.62
2003-01-23,31.82,33.81,37.22,46.02,58.24
2003-01-24,15.34,32.95,34.94,38.07,46.88
2003-01-27,9.66,15.91,32.95,34.94,38.07
2003-01-28,15.06,15.91,19.03,34.38,36.08
2003-01-29,19.32,20.74,21.59,23.86,37.22
2003-01-30,14.2,21.59,22.73,23.3,25.28
2003-01-31,19.89,21.59,26.14,26.99,27.56
2003-02-03,21.02,24.72,25.85,29.83,30.68
2003-02-04,21.02,25.85,28.98,29.55,33.24
2003-02-05,18.18,22.73,26.42,29.55,30.11
2003-02-06,17.33,21.02,25.57,28.12,30.97
2003-02-07,15.06,19.6,22.73,26.42,28.98
2003-02-10,20.45,21.59,24.15,26.42,29.55
2003-02-11,17.05,23.01,23.3,25.28,27.27
2003-02-12,13.35,18.75,23.86,24.15,26.14
2003-02-13,13.64,15.62,20.17,25.28,25.57
2003-02-14,28.41,28.69,29.83,32.95,35.8
2003-02-18,53.12,53.41,53.41,53.69,54.83
2003-02-19,45.45,55.11,55.4,55.4,55.68
2003-02-20,44.03,49.72,57.67,57.95,57.95
2003-02-21,62.22,62.5,64.49,67.05,67.05
2003-02-24,43.18,63.35,63.64,65.62,68.18
2003-02-25,52.56,54.83,66.48,66.76,68.47
2003-02-26,40.06,54.26,56.25,67.61,67.9
2003-02-27,56.53,59.38,65.06,66.48,72.16
2003-02-28,59.94,64.77,66.48,69.89,71.02
2003-03-03,56.25,65.34,69.03,70.17,71.59
2003-03-04,43.47,58.52,66.48,70.17,71.31
2003-03-05,51.7,54.83,63.35,69.89,72.73
2003-03-06,45.17,53.98,56.53,64.2,70.45
2003-03-07,51.42,53.98,59.38,61.36,67.05
2003-03-10,28.98,51.99,54.26,59.38,61.36
2003-03-11,23.01,29.55,51.99,54.26,59.38
2003-03-12,24.72,27.84,33.24,53.41,55.4
2003-03-13,50.0,51.14,52.84,55.4,64.49
2003-03-14,51.14,56.53,57.67,59.38,61.36
2003-03-17,78.98,79.83,80.4,81.25,82.1
2003-03-18,84.09,86.08,86.08,86.36,87.22
2003-03-19,83.81,87.5,88.64,88.64,88.92
2003-03-20,85.23,87.22,90.34,91.19,91.19
2003-03-21,88.64,90.91,91.76,93.47,93.75
2003-03-24,80.4,88.92,90.91,91.76,93.47
2003-03-25,85.23,86.36,89.77,91.76,92.33
2003-03-26,81.25,86.65,87.5,90.62,92.61
2003-03-27,80.4,85.23,88.64,89.2,91.48
2003-03-28,76.14,83.24,87.22,90.34,90.91
2003-03-31,63.64,77.84,84.09,87.78,90.62
2003-04-01,71.59,74.43,80.97,85.51,88.64
2003-04-02,85.8,87.78,88.64,89.77,91.19
2003-04-03,79.83,87.78,89.49,90.06,90.91
2003-04-04,79.55,84.66,88.07,89.77,90.34
2003-04-07,79.26,84.09,87.22,89.77,91.48
2003-04-08,71.88,80.4,84.94,87.78,90.06
2003-04-09,58.81,72.44,80.97,84.94,87.78
2003-04-10,60.8,65.91,74.15,81.82,85.51
2003-04-11,53.12,63.35,67.9,75.57,82.95
2003-04-14,71.02,72.16,75.0,77.56,80.97
2003-04-15,75.0,78.69,79.26,80.97,82.67
2003-04-16,66.19,78.69,81.82,82.39,84.09
2003-04-17,78.41,79.83,84.38,86.93,86.93
2003-04-21,79.26,82.67,83.24,86.08,88.64
2003-04-22,83.81,85.8,87.5,87.5,89.49
2003-04-23,83.81,87.22,88.64,89.77,89.77
2003-04-24,82.67,87.22,89.2,90.34,91.19
2003-04-25,74.15,84.38,88.35,90.34,91.48
2003-04-28,83.24,84.94,87.22,90.34,92.05
2003-04-29,82.95,87.78,88.35,89.77,92.33
2003-04-30,82.39,86.65,89.49,90.06,91.48
2003-05-01,74.43,83.81,86.93,89.77,90.34
2003-05-02,85.23,86.08,89.2,90.62,92.9
2003-05-05,86.93,89.77,90.06,92.61,93.47
2003-05-06,89.49,91.19,92.33,92.61,94.6
2003-05-07,86.08,91.19,92.05,93.18,93.47
2003-05-08,78.12,87.78,91.76,92.61,93.75
2003-05-09,86.08,87.5,90.91,94.32,94.89
2003-05-12,90.91,92.05,92.33,94.03,95.74
2003-05-13,85.51,91.48,92.61,92.9,94.6
2003-05-14,83.52,88.64,92.33,93.47,93.75
2003-05-15,85.23,88.92,91.48,94.32,95.17
2003-05-16,80.11,87.78,90.62,92.61,95.45
2003-05-19,57.1,80.97,88.07,90.62,92.61
2003-05-20,56.25,61.65,82.39,88.92,90.91
2003-05-21,60.51,63.92,67.05,83.81,89.49
2003-05-22,68.47,71.02,72.44,74.43,86.08
2003-05-23,68.47,72.73,73.86,74.43,75.85
2003-05-27,81.82,82.95,84.09,84.38,84.66
2003-05-28,81.25,84.94,86.08,86.93,86.93
2003-05-29,74.72,82.95,86.36,87.22,88.07
2003-05-30,87.22,87.5,89.49,91.19,91.48
2003-06-02,87.78,91.19,91.48,92.61,94.03
2003-06-03,88.07,90.34,92.61,92.9,93.47
2003-06-04,92.05,92.61,93.47,94.89,95.17
2003-06-05,92.05,93.47,94.03,94.6,95.45
2003-06-06,90.06,92.9,94.03,94.32,94.6
2003-06-09,82.1,90.62,93.18,94.32,94.6
2003-06-10,87.78,88.92,92.33,94.32,95.17
2003-06-11,89.77,92.05,92.33,94.03,95.17
2003-06-12,90.06,92.33,93.75,93.75,95.17
2003-06-13,79.83,90.62,92.61,94.03,94.03
2003-06-16,87.78,90.91,93.75,94.89,95.74
2003-06-17,83.52,89.2,91.76,94.32,95.45
2003-06-18,80.97,85.51,90.34,92.61,95.17
2003-06-19,69.03,82.1,86.08,90.91,93.18
2003-06-20,63.64,72.73,82.95,86.93,91.19
2003-06-23,42.61,65.06,73.58,83.24,87.22
2003-06-24,43.47,49.43,66.19,74.15,83.52
2003-06-25,38.35,48.3,52.84,67.9,75.57
2003-06-26,47.73,50.85,56.53,59.66,71.88
2003-06-27,39.77,51.7,54.55,59.94,63.07
2003-06-30,36.93,44.89,54.55,57.1,61.65
2003-07-01,42.9,48.3,51.99,59.09,61.08
2003-07-02,60.51,61.08,62.78,65.34,70.45
2003-07-03,49.43,61.93,62.5,63.92,66.48
2003-07-07,72.16,73.58,77.27,77.56,78.69
2003-07-08,73.01,78.12,79.55,82.67,82.67
2003-07-09,69.32,77.27,81.25,82.1,84.94
2003-07-10,53.12,70.74,77.84,81.82,82.39
2003-07-11,64.2,65.62,73.58,80.11,83.24
2003-07-14,68.18,72.44,73.01,77.27,81.82
2003-07-15,64.77,71.31,74.72,75.28,78.98
2003-07-16,58.24,65.91,72.16,75.28,75.85
2003-07-17,43.18,62.22,69.03,74.43,76.99
2003-07-18,57.67,59.09,69.89,74.15,78.41
2003-07-21,42.61,59.09,60.23,71.02,74.72
2003-07-22,53.98,55.68,63.92,65.06,74.15
2003-07-23,52.27,58.81,60.23,67.33,68.18
2003-07-24,49.43,57.1,61.93,63.35,69.03
2003-07-25,60.23,62.5,66.76,69.6,71.02
2003-07-28,61.65,65.34,67.05,69.6,71.88
2003-07-29,56.53,65.34,67.61,69.03,71.59
2003-07-30,53.12,60.51,67.33,69.32,70.74
2003-07-31,55.68,60.8,65.91,71.02,73.01
2003-08-01,45.74,56.82,61.08,65.91,71.02
2003-08-04,44.32,49.43,57.95,61.93,66.76
2003-08-05,34.66,45.17,50.0,58.52,62.5
2003-08-06,34.94,41.19,49.72,54.26,61.93
2003-08-07,40.62,42.61,48.3,54.55,58.52
2003-08-08,46.88,48.01,49.15,54.55,59.94
2003-08-11,50.28,53.69,53.98,55.11,58.81
2003-08-12,65.62,66.76,67.61,67.9,68.47
2003-08-13,65.62,70.45,71.31,72.16,72.44
2003-08-14,71.02,74.43,77.27,78.12,78.41
2003-08-15,71.59,75.85,78.41,80.4,80.97
2003-08-18,76.14,78.98,80.11,81.53,83.24
2003-08-19,78.69,80.97,83.52,84.09,85.23
2003-08-20,77.56,82.67,84.66,87.22,87.78
2003-08-21,80.11,83.24,85.8,86.93,88.92
2003-08-22,68.75,81.25,84.38,86.93,88.07
2003-08-25,67.61,72.73,81.53,84.38,86.93
2003-08-26,68.47,72.44,75.0,82.39,84.94
2003-08-27,70.45,75.28,77.56,78.69,84.09
2003-08-28,79.26,80.68,82.1,83.24,83.81
2003-08-29,81.82,82.95,83.81,84.94,86.08
2003-09-02,90.34,91.19,91.48,92.05,92.61
2003-09-03,88.35,92.33,92.9,93.18,93.47
2003-09-04,87.78,91.76,94.6,94.89,94.89
2003-09-05,79.26,89.2,92.61,94.89,95.17
2003-09-08,84.94,86.08,91.76,94.32,95.74
2003-09-09,73.58,87.22,88.35,92.61,94.6
2003-09-10,55.97,76.7,88.35,89.2,93.47
2003-09-11,60.8,63.92,78.98,89.2,90.06
2003-09-12,61.08,66.19,68.75,81.25,90.06
2003-09-15,55.97,64.77,69.03,71.02,82.39
2003-09-16,73.86,75.0,77.84,79.83,80.97
2003-09-17,65.62,76.7,77.56,80.4,82.1
